suite_name,dataset_name,csv_path,model,mse,mae,rmse,hf_mismatch_db,lf_mismatch_db,dc_offset,latency_us_per_sample,parameters
public_memristor_suite,zenodo_12656947_raw,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\zenodo_12656947_raw\auto_selected.csv,baseline_pinn,3.7429122130561154e-06,0.001665518619120121,0.0019346607488281028,0.0,47.30953598022461,0.00027603821945376694,5.349462291085591,19105
public_memristor_suite,zenodo_12656947_raw,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\zenodo_12656947_raw\auto_selected.csv,fourier_pinn,3.315576395834796e-05,0.004466612823307514,0.005758104198288527,0.0,58.75654983520508,0.003211029339581728,7.160430804135338,57857
public_memristor_suite,zenodo_12656947_raw,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\zenodo_12656947_raw\auto_selected.csv,exp_gate_rnn,1.666851829895677e-07,0.00033367887954227626,0.00040827096760554464,0.0,31.639753341674805,0.00030520555446855724,13.23946215893312,66369
public_memristor_suite,zenodo_17481788,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\zenodo_17481788\auto_selected.csv,baseline_pinn,1.1370646461728029e-05,0.0033380594104528427,0.003372038917587997,0.0,30.07941436767578,0.0033380596432834864,3.097258266751413,19009
public_memristor_suite,zenodo_17481788,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\zenodo_17481788\auto_selected.csv,fourier_pinn,3.0440678528975695e-05,0.004448863212019205,0.005517307180951202,0.0,53.02312469482422,0.0014801464276388288,9.544443822017422,57857
public_memristor_suite,zenodo_17481788,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\zenodo_17481788\auto_selected.csv,exp_gate_rnn,0.00012005453754682094,0.00930926576256752,0.010956940154387125,0.0,49.34723663330078,-0.009250127710402012,11.124295803407827,66305
public_memristor_suite,kit_radar_memristor,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\kit_radar_memristor\auto_selected.csv,baseline_pinn,8402505728.0,82739.453125,91665.18274677687,0.0,132.083251953125,-82739.4453125,7.685294429607251,19009
public_memristor_suite,kit_radar_memristor,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\kit_radar_memristor\auto_selected.csv,fourier_pinn,8403333120.0,82744.6875,91669.69575601307,0.0,86.38121032714844,-82744.6796875,16.118429473363886,57857
public_memristor_suite,kit_radar_memristor,reviewer experiments\exp_experimental_suite\public_memristor_suite\downloads\kit_radar_memristor\auto_selected.csv,exp_gate_rnn,8403491328.0,82745.4140625,91670.55867616386,0.0,122.3773193359375,-82745.3984375,27.599605713404863,66305
